seq,p_value,appears_random
286,0.984001599840016,1
287,0.7546245375462454,1
288,0.016298370162983702,0
289,0.9206079392060794,1
290,0.0634936506349365,1
291,0.14998500149985,1
292,0.8704129587041296,1
293,0.37576242375762425,1
294,0.8381161883811619,1
295,0.5253474652534746,1
296,0.8949105089491051,1
297,0.6098390160983902,1
298,0.3468653134686531,1
299,0.8514148585141486,1
300,0.34726527347265274,1
301,0.18588141185881413,1
302,0.7704229577042295,1
303,0.9999000099990001,1
304,0.7238276172382762,1
305,0.010498950104989501,0
306,0.006399360063993601,0
307,0.9812018798120188,1
308,0.8828117188281172,1
309,0.3291670832916708,1
310,0.8878112188781122,1
311,0.6526347365263474,1
312,0.9523047695230477,1
313,0.41125887411258877,1
314,0.7372262773722628,1
315,0.6452354764523548,1
316,0.6300369963003699,1
317,0.6652334766523348,1
318,0.3381661833816618,1
319,0.6355364463553644,1
320,0.7178282171782822,1
321,0.8907109289071092,1
322,0.30226977302269775,1
323,0.9043095690430957,1
324,0.6417358264173583,1
325,0.8377162283771623,1
326,0.2588741125887411,1
327,0.009299070092990702,0
328,0.5618438156184381,1
329,0.7506249375062494,1
330,0.2926707329267073,1
331,0.033896610338966106,0
332,0.07139286071392861,1
333,0.33856614338566143,1
334,0.40085991400859916,1
335,0.7697230276972302,1
336,0.6739326067393261,1
337,0.36846315368463156,1
338,0.29847015298470153,1
339,0.7000299970003,1
340,0.8828117188281172,1
341,0.28117188281171884,1
342,0.7006299370062994,1
343,0.8760123987601239,1
344,0.9032096790320968,1
345,0.7459254074592541,1
346,0.5876412358764124,1
347,0.26137386261373863,1
348,0.6204379562043796,1
349,0.45425457454254575,1
350,0.9975002499750025,1
351,0.09419058094190581,1
352,0.952904709529047,1
353,0.33856614338566143,1
354,0.4747525247475253,1
355,0.38306169383061695,1
356,0.5504449555044496,1
357,0.5917408259174083,1
358,0.4500549945005499,1
359,0.4684531546845315,1
360,0.014098590140985901,0
361,0.22027797220277973,1
362,0.934006599340066,1
363,0.8116188381161884,1
364,0.6534346565343465,1
365,0.9438056194380562,1
366,0.3538646135386461,1
367,0.30516948305169483,1
368,0.7214278572142786,1
369,0.9112088791120888,1
370,0.15608439156084392,1
371,0.35126487351264873,1
372,0.8055194480551945,1
373,0.9474052594740526,1
374,0.7658234176582341,1
375,0.5214478552144786,1
376,0.7127287271272873,1
377,0.0983901609839016,1
378,0.38676132386761325,1
379,0.7243275672432756,1
380,0.7207279272072793,1
381,0.8676132386761324,1
382,0.192980701929807,1
383,0.34126587341265874,1
384,0.47225277472252775,1
385,0.6666333366663334,1
386,0.7467253274672533,1
387,0.9235076492350764,1
388,0.20317968203179682,1
389,0.34296570342965704,1
390,0.6362363763623637,1
391,0.49925007499250074,1
392,0.7035296470352965,1
393,0.32196780321967805,1
394,0.7293270672932707,1
395,0.17888211178882113,1
396,0.9123087691230877,1
397,0.45765423457654236,1
398,0.7896210378962104,1
399,0.561943805619438,1
400,0.6338366163383662,1
401,0.49955004499550043,1
402,0.44585541445855414,1
403,0.4757524247575243,1
404,0.8413158684131586,1
405,0.36976302369763026,1
406,0.5028497150284972,1
407,0.25617438256174385,1
408,0.0397960203979602,0
409,0.9534046595340466,1
410,0.41285871412858716,1
411,0.11238876112388761,1
412,0.7402259774022598,1
413,0.20277972202779723,1
414,0.953004699530047,1
415,0.8161183881611839,1
416,0.7595240475952405,1
417,0.5396460353964604,1
418,0.7856214378562144,1
419,0.048795120487951205,0
420,0.24817518248175183,1
421,0.2405759424057594,1
422,0.48685131486851313,1
423,0.0015998400159984002,0
424,0.43895610438956106,1
425,0.48975102489751027,1
426,0.36436356364363565,1
427,0.16148385161483853,1
428,0.1327867213278672,1
429,0.35336466353364665,1
430,0.0690930906909309,1
431,0.20357964203579643,1
432,0.0683931606839316,1
433,0.09449055094490551,1
434,0.9246075392460754,1
435,0.7412258774122588,1
436,0.38906109389061094,1
437,0.9594040595940406,1
438,0.2863713628637136,1
439,0.8905109489051095,1
440,0.6045395460453955,1
441,0.8246175382461753,1
442,0.19388061193880612,1
